"id","titulo","slug","url","fecha_publicacion","fecha_modificacion","fecha_taller","estado","horario_argentina","horario_colombia","horario_mexico","horario_espana","horario_peru","horario_uruguay","horario_venezuela","horario_chile","volanta","descripcion_general","descripcion_resumen","contenido_completo","imagen_url","imagen_thumbnail","rank_math_titulo","rank_math_descripcion","rank_math_keyword"
"21459","Convertí tus ideas en realidad usando Claude","converti-tus-ideas-en-realidad-usando-claude","https://talleres.donweb.com/talleres/converti-tus-ideas-en-realidad-usando-claude/","2026-06-23","2026-07-03","2026-07-01","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","Un taller práctico de 60 minutos donde vas a entender cómo Claude dejó de ser un asistente de texto para convertirse en un entorno de creación Juan visual completo. Arrancamos con el cambio de paradigma: qué significa diseñar con IA y por qué Claude Design representa un salto estructural respecto a cualquier herramienta anterior. Después entramos en el lenguaje del diseño con IA, cómo construir prompts con intención visual real y cómo iterar sobre los resultados. Cerramos con ejemplos en vivo y en directo.","Un taller práctico de 60 minutos donde vas a entender cómo Claude dejó de ser un asistente de texto para convertirse en un entorno de creación Juan visual completo. Arrancamos con el cambio de paradigma: qué significa diseñar con IA y por qué Claude Design representa un salto estructural respecto a cualquier herramienta anterior. Después entramos en el lenguaje del diseño con IA, cómo construir prompts con intención visual real y cómo iterar sobre los resultados. Cerramos con ejemplos en vivo y en directo.

Temario

• Qué es Claude Design, cómo funciona y para qué tipos de proyectos da resultados inmediatos: landing pages, dashboards, decks y mockups interactivos generados desde un brief, un documento o datos sueltos.

• El ciclo de refinamiento visual: cómo darle feedback preciso a Claude para llegar al resultado que tenés en la cabeza sin empezar de cero en cada iteración.

• El puente hacia producción: cómo pasar de prototipo a código funcional solo haciendo prompting.","https://talleres.donweb.com/wp-content/uploads/2026/06/Card_IACAMP-_web-actual.jpg","https://talleres.donweb.com/wp-content/uploads/2026/06/Card_IACAMP-_web-actual-150x150.jpg","","",""
"21496","Cómo personalizar tu propio bot de atención al cliente con Claude AI (sin tocar código)","como-personalizar-tu-propio-bot-de-atencion-al-cliente-con-claude-ai-sin-tocar-codigo","https://talleres.donweb.com/talleres/como-personalizar-tu-propio-bot-de-atencion-al-cliente-con-claude-ai-sin-tocar-codigo/","2026-06-25","2026-07-06","2026-06-25","Pasado","16:00","14:00","13:00","20:00","14:00","16:00","15:00","15:00","","","Cómo darle la personalidad de tu marca al bot con un buen system prompt
Cómo cargarle el conocimiento de tu negocio sin tocar código
Cómo definir los límites y cuándo derivar al humano
Cómo dejarlo corriendo 24/7 en un cloud server
Cómo probarlo antes de mostrárselo a un cliente real","Cómo darle la personalidad de tu marca al bot con un buen system prompt
Cómo cargarle el conocimiento de tu negocio sin tocar código
Cómo definir los límites y cuándo derivar al humano
Cómo dejarlo corriendo 24/7 en un cloud server
Cómo probarlo antes de mostrárselo a un cliente real

Temario: 

• Introducción: por qué Claude es la mejor base para un bot de atención real
• Cómo escribir el system prompt que define la personalidad y el conocimiento del bot
• Configuración del contexto: cómo darle información de tu negocio, productos y FAQs sin código
• Cómo manejar los casos que el bot no sabe responder sin quedar mal con el cliente
• Deploy en cloud server: cómo correrlo 24/7 sin que se caiga
• Pruebas reales y ajuste fino del comportamiento antes de publicar","https://talleres.donweb.com/wp-content/uploads/2026/06/DWC_Talleres_Card_16.07.png","https://talleres.donweb.com/wp-content/uploads/2026/06/DWC_Talleres_Card_16.07-150x150.png","","",""
"21409","Cómo crear tu página web si sos profesional o independiente","taller-en-vivo-por-youtube-proximamente-inscripcion-al-taller","https://talleres.donweb.com/talleres/taller-en-vivo-por-youtube-proximamente-inscripcion-al-taller/","2026-05-22","2026-06-25","2026-06-24","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","Tener presencia online ya no es opcional para un profesional. Tus potenciales clientes te buscan en Google antes de llamarte — y si no encuentran nada, llaman a otro.
En este taller de 60 minutos vas a aprender a crear tu web profesional paso a paso con SitioSimple, el constructor de sitios de DonWeb. Sin programar, sin diseño previo y sin depender de nadie más. Solo vos, tu computadora y las ganas de tener una presencia online que represente tu trabajo.
Temario:","Tener presencia online ya no es opcional para un profesional. Tus potenciales clientes te buscan en Google antes de llamarte — y si no encuentran nada, llaman a otro.
En este taller de 60 minutos vas a aprender a crear tu web profesional paso a paso con SitioSimple, el constructor de sitios de DonWeb. Sin programar, sin diseño previo y sin depender de nadie más. Solo vos, tu computadora y las ganas de tener una presencia online que represente tu trabajo.
Temario: 

•  Por qué una web cambia cómo te perciben tus clientes
• Qué busca un cliente antes de contratar a un profesional y qué rol cumple la web en esa decisión.
• Las secciones que tiene que tener tu web
•  Qué poner y en qué orden. Hero, servicios, sobre vos, testimonios y contacto — cada uno con su función específica.
•  Demo en vivo: construimos una web profesional en SitioSimple
•  Los cinco errores más comunes que hacen que una web no convierta, con ejemplos concretos y cómo evitarlos en SitioSimple.
•  Espacio abierto para dudas en vivo","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-5-scaled.png","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-5-150x150.png","","",""
"21433","Cómo crear un bot de atención al cliente con Claude AI desde cero (sin código)","como-crear-un-bot-de-atencion-al-cliente-con-claude-ai-desde-cero-sin-codigo","https://talleres.donweb.com/talleres/como-crear-un-bot-de-atencion-al-cliente-con-claude-ai-desde-cero-sin-codigo/","2026-06-12","2026-06-29","2026-06-18","Pasado","16:00","14:00","13:00","20:00","14:00","16:00","15:00","15:00","","","Cómo diseñar la personalidad y límites de tu bot con prompts · Cómo configurar Claude para que entienda tu negocio específico · Cómo desplegarlo en un servidor para que funcione 24/7 · Cómo probarlo y ajustarlo antes de salir en vivo.","Cómo diseñar la personalidad y límites de tu bot con prompts · Cómo configurar Claude para que entienda tu negocio específico · Cómo desplegarlo en un servidor para que funcione 24/7 · Cómo probarlo y ajustarlo antes de salir en vivo. 

Temario: 
• Introducción: por qué Claude es la mejor base para un bot de atención real 
• Cómo escribir el system prompt que define la personalidad y conocimiento del bot 
• Configuración de contexto: cómo darle información de tu negocio, productos y FAQs 
• Cómo manejar casos que el bot no sabe responder sin quedar mal con el cliente 
• Deploy en Cloud Server: cómo correrlo 24/7 sin que se caiga · 
• Pruebas reales y ajuste fino del comportamiento antes de publicar","https://talleres.donweb.com/wp-content/uploads/2026/06/DWC_Talleres_Card_18.06.png","https://talleres.donweb.com/wp-content/uploads/2026/06/DWC_Talleres_Card_18.06-150x150.png","","",""
"21403","Cómo crear una tienda online con WordPress y WooCommerce ","21403","https://talleres.donweb.com/talleres/21403/","2026-05-22","2026-06-22","2026-06-17","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","Tener tienda propia ya no es cosa de programadores. En una hora te mostramos cómo crear tu e-commerce desde cero con WordPress y WooCommerce: hosting, diseño, medios de pago, envíos y carga de productos. Salís del taller sabiendo exactamente qué hacer para abrir tu negocio online esta misma semana.
Cierre, preguntas y próximos pasos","Tener tienda propia ya no es cosa de programadores. En una hora te mostramos cómo crear tu e-commerce desde cero con WordPress y WooCommerce: hosting, diseño, medios de pago, envíos y carga de productos. Salís del taller sabiendo exactamente qué hacer para abrir tu negocio online esta misma semana.
Cierre, preguntas y próximos pasos

Temario: 

• Las 3 decisiones clave antes de empezar: dominio, qué vender y medios de pago
• Hosting, dominio e instalación de WordPress
• Configuración base de WordPress: tema y ajustes esenciales
• Instalación de WooCommerce y asistente de configuración inicial
• Configuración de medios de pago y envíos para Argentina
• Carga de tu primer producto: fotos, precio, stock y categorías
• Checkout, carrito y página de tienda: cómo lo ve tu cliente
• Lo mínimo indispensable antes de salir a vender: seguridad, políticas y páginas clave","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-4-scaled.png","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-4-150x150.png","","",""
"21380","Creá videos profesionales con IA sin pagar nada","21380","https://talleres.donweb.com/talleres/21380/","2026-05-22","2026-06-12","2026-06-10","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","¿Querés crear vídeos que parezcan hechos por una productora, sin contratarla? En este taller te mostramos, paso a paso, cómo armar videos profesionales usando solo herramientas de IA gratuitas. Desde la idea hasta el render final: guión, imágenes, música, voces y todo lo que necesitás saber para no meterte en problemas con derechos de autor. Salís del taller con un vídeo propio y un proceso replicable.","¿Querés crear vídeos que parezcan hechos por una productora, sin contratarla? En este taller te mostramos, paso a paso, cómo armar videos profesionales usando solo herramientas de IA gratuitas. Desde la idea hasta el render final: guión, imágenes, música, voces y todo lo que necesitás saber para no meterte en problemas con derechos de autor. Salís del taller con un vídeo propio y un proceso replicable. 

Temario: 

 

• Herramientas para creación de guión.
• Herramientas de creación de imágenes y activos visuales.
• Gestión de fotogramas.
• Creación de vídeo con inteligencia artificial desde 0.
• Creación de música y voces con inteligencia artificial.
• Derechos de autor y propiedad intelectual.","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-3-scaled.png","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-3-150x150.png","","",""
"21376","SEO en la era de la IA: Cómo crear contenido que posiciona","seo-en-la-era-de-la-ia-como-crear-contenido-que-posiciona","https://talleres.donweb.com/talleres/seo-en-la-era-de-la-ia-como-crear-contenido-que-posiciona/","2026-05-22","2026-06-12","2026-06-03","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","El SEO cambió. Ya no alcanza con repetir palabras clave — hoy Google y los buscadores con IA priorizan contenido útil, bien estructurado y pensado para las personas. La buena noticia: la IA también puede ayudarte a crearlo.En este taller vas a aprender a usar Claude para generar contenido optimizado para buscadores, sin conocimientos técnicos previos. Vamos a crear juntos una configuración personalizada que escriba con tu voz y criterio, y la vamos a implementar directamente en WordPress.","El SEO cambió. Ya no alcanza con repetir palabras clave — hoy Google y los buscadores con IA priorizan contenido útil, bien estructurado y pensado para las personas. La buena noticia: la IA también puede ayudarte a crearlo.En este taller vas a aprender a usar Claude para generar contenido optimizado para buscadores, sin conocimientos técnicos previos. Vamos a crear juntos una configuración personalizada que escriba con tu voz y criterio, y la vamos a implementar directamente en WordPress.

Temario: 

 

• Introducción al nuevo paradigma: SEO tradicional vs. GEO (Generative Engine Optimization).
• Dominando Claude: Cómo sacarle partido a Claude para escribir contenido.
• Creación de «Skills»: Qué son y cómo configurar una IA que escriba con criterio.
• Workshop práctico: Crearemos paso a paso una «Skill» para redactar blogs optimizados.
• Implementación real: De Claude a WordPress, optimizando en vivo con RankMath.","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-2-scaled.png","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-2-150x150.png","","",""
"21360","IA para emprender: herramientas en vivo","ia-para-emprender-herramientas-en-vivo","https://talleres.donweb.com/talleres/ia-para-emprender-herramientas-en-vivo/","2026-05-19","2026-06-04","2026-05-28","Pasado","14:00","12:00","11:00","18:00","12:00","14:00","13:00","13:00","","","En este taller vas a ver cómo aplicar la inteligencia artificial de forma práctica en distintas áreas clave de un emprendimiento. A través de ejemplos en vivo, vas a descubrir cómo usar estas herramientas para crear contenido para redes, mejorar la atención al cliente, generar visuales sin depender siempre de diseño y resolver tareas repetitivas de forma más ágil.
La propuesta está pensada para que puedas ver usos concretos, simples y accionables, tomando como base situaciones reales de negocio. Además, vas a llevarte tips de prompts que funcionan y que podés adaptar fácilmente a tu propio proyecto.
Ideal para emprendedores que quieren incorporar IA en su día a día de forma útil, estratégica y sin tecnicismos.
Temario:","En este taller vas a ver cómo aplicar la inteligencia artificial de forma práctica en distintas áreas clave de un emprendimiento. A través de ejemplos en vivo, vas a descubrir cómo usar estas herramientas para crear contenido para redes, mejorar la atención al cliente, generar visuales sin depender siempre de diseño y resolver tareas repetitivas de forma más ágil.
La propuesta está pensada para que puedas ver usos concretos, simples y accionables, tomando como base situaciones reales de negocio. Además, vas a llevarte tips de prompts que funcionan y que podés adaptar fácilmente a tu propio proyecto.
Ideal para emprendedores que quieren incorporar IA en su día a día de forma útil, estratégica y sin tecnicismos.
Temario:

• Herramienta 1 en vivo: contenido para redes — armar posteos, copys e ideas a partir de un brief real de un emprendimiento.

• Herramienta 2 en vivo: atención al cliente — crear un asistente personalizado (GPT custom o similar) que responda con la info del negocio.

• Herramienta 3 en vivo: visuales sin diseñador — generar imágenes, placas o variantes de producto con IA.

• Herramienta 4 en vivo: organización y tareas repetitivas — automatizar algo concreto (resumen de mails, transcripción de reuniones, planilla que se completa sola, etc.).

• Tips de prompts que funcionan — patrones cortos que mejoran cualquier resultado, mostrados sobre los ejemplos ya hechos.

• Espacio de consultas","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-4-scaled.jpg","https://talleres.donweb.com/wp-content/uploads/2026/05/Foto-de-producto-profesional-sin-camara-4-150x150.jpg","","",""
"21341","Los 5 Flujos de n8n + Claude Más Usados en el Mundo Real","los-5-flujos-de-n8n-claude-mas-usados-en-el-mundo-real","https://talleres.donweb.com/talleres/los-5-flujos-de-n8n-claude-mas-usados-en-el-mundo-real/","2026-04-30","2026-07-06","2026-05-28","Pasado","16:00","14:00","13:00","21:00","14:00","16:00","15:00","16:00","","","Qué hace único a n8n + Claude como combinación · Cómo leer un workflow sin saber programar · 5 flujos reales explicados paso a paso · En qué situaciones aplicar cada uno · Cómo empezar a usarlos en tu negocio.
Temario:","Qué hace único a n8n + Claude como combinación · Cómo leer un workflow sin saber programar · 5 flujos reales explicados paso a paso · En qué situaciones aplicar cada uno · Cómo empezar a usarlos en tu negocio.
Temario:

• Introducción: por qué n8n + Claude es el stack de automatización más potente ahora mismo

• Cómo interpretar un workflow de n8n con capturas reales

• Análisis completo de 5 flujos muy populares en el mercado.

• Cómo correr estos flujos 24/7 en un Cloud Server de DonWeb","https://talleres.donweb.com/wp-content/uploads/2026/04/Card_Talleres_28.05.jpg","https://talleres.donweb.com/wp-content/uploads/2026/04/Card_Talleres_28.05-150x150.jpg","","",""
"21312","Cómo ordenar tu tienda online para vender mejor","como-ordenar-tu-tienda-online-para-vender-mejor","https://talleres.donweb.com/talleres/como-ordenar-tu-tienda-online-para-vender-mejor/","2026-04-14","2026-05-28","2026-05-27","Pasado","15:00","13:00","12:00","19:00","13:00","15:00","14:00","14:00","","","En este taller vas a aprender cómo ordenar tu tienda online para que no solo se vea bien, sino que también ayude a vender mejor. Vamos a ver cómo estructurar la página, destacar productos, organizar categorías y aprovechar funciones de SitioSimple como botones, cupones, WhatsApp y recuperación de carritos, para que la experiencia de compra sea más clara, simple y efectiva. Ideal para quienes ya tienen una tienda o quieren crear una, pero buscan que esté mejor pensada desde lo comercial y no solo desde lo visual o técnico.","En este taller vas a aprender cómo ordenar tu tienda online para que no solo se vea bien, sino que también ayude a vender mejor. Vamos a ver cómo estructurar la página, destacar productos, organizar categorías y aprovechar funciones de SitioSimple como botones, cupones, WhatsApp y recuperación de carritos, para que la experiencia de compra sea más clara, simple y efectiva. Ideal para quienes ya tienen una tienda o quieren crear una, pero buscan que esté mejor pensada desde lo comercial y no solo desde lo visual o técnico.","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-scaled.jpg","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-150x150.jpg","","",""
"21328","Claude para emprendedores: tu primer empleado de IA","claude-para-emprendedores-tu-primer-empleado-de-ia","https://talleres.donweb.com/talleres/claude-para-emprendedores-tu-primer-empleado-de-ia/","2026-04-23","2026-05-27","2026-05-20","Pasado","15:00","13:00","12:00","20:00","13:00","15:00","14:00","14:00","","","Si sentís que el día no te alcanza y que hay muchas tareas que te quitan tiempo y energía, este taller te va a mostrar cómo usar Claude para trabajar de forma más inteligente dentro de tu negocio. Vas a aprender a aprovechar esta herramienta para ordenar ideas, crear contenido, resolver tareas concretas, pensar propuestas, tomar decisiones con más claridad e incluso empezar a desarrollar recursos propios que te ayuden en tu día a día.
La idea es que puedas descubrir el verdadero potencial de la IA aplicada al mundo emprendedor, con ejemplos reales, usos prácticos y explicaciones simples, sin necesidad de tener conocimientos técnicos previos.
Temario:","Si sentís que el día no te alcanza y que hay muchas tareas que te quitan tiempo y energía, este taller te va a mostrar cómo usar Claude para trabajar de forma más inteligente dentro de tu negocio. Vas a aprender a aprovechar esta herramienta para ordenar ideas, crear contenido, resolver tareas concretas, pensar propuestas, tomar decisiones con más claridad e incluso empezar a desarrollar recursos propios que te ayuden en tu día a día.
La idea es que puedas descubrir el verdadero potencial de la IA aplicada al mundo emprendedor, con ejemplos reales, usos prácticos y explicaciones simples, sin necesidad de tener conocimientos técnicos previos.
Temario:

• El problema real. Presentación de Carmen y  Dulce Raíz. Conexión con el dolor del emprendedor.
• ¿Qué es Claude? El ecosistema completo: gratis vs Pro, las 6 herramientas de menos a más potente.
• El onboarding. Projects y memoria permanente. Cómo «capacitar» a tu empleado con las instrucciones de tu negocio.
• Las tareas del día. Casos de uso reales: comunicación difícil, contenido para redes, estrategia y búsqueda web activada.
• Artifacts. El empleado que entrega productos terminados: páginas web, calculadoras y herramientas visuales sin código.
• Cowork. El empleado que ejecuta tareas: organiza archivos, procesa facturas, redacta emails en masa.
• Routines. El empleado en piloto automático: tareas programadas que corren solas mientras duermes.
• Claude Code. El empleado que construye herramientas: página web, app de pedidos y bot de WhatsApp en vivo.
• La única tarea para mañana. Una acción concreta

Inscribite y descubrí cómo convertir a Claude en un verdadero aliado para ganar tiempo, mejorar tu organización y avanzar con más foco en tu negocio.","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-3-scaled.jpg","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-3-150x150.jpg","","",""
"21339","n8n + Claude: Automatizá con Inteligencia Artificial","n8n-claude-automatiza-con-inteligencia-artificial","https://talleres.donweb.com/talleres/n8n-claude-automatiza-con-inteligencia-artificial/","2026-04-30","2026-06-29","2026-05-14","Pasado","16:00","14:00","13:00","21:00","14:00","16:00","15:00","15:00","","","Qué es n8n y por qué es la mejor herramienta de automatización open source · Qué es la API de Claude y cómo funciona · Cómo conectar n8n con Claude paso a paso · Casos de uso reales y prácticos · Dónde correr todo esto 24/7
Temario","Qué es n8n y por qué es la mejor herramienta de automatización open source · Qué es la API de Claude y cómo funciona · Cómo conectar n8n con Claude paso a paso · Casos de uso reales y prácticos · Dónde correr todo esto 24/7
Temario

• Introducción a n8n: nodos, triggers y workflows

• Introducción a la API de Claude: modelos y endpoints

• Integración n8n + Claude: nodo HTTP Request configurado

• Caso 1: clasificador automático de emails con IA

• Caso 2: generador de respuestas para formularios de contacto

• Caso 3: resumen automático de documentos

• Cómo desplegar n8n en un Cloud Server de DonWeb","https://talleres.donweb.com/wp-content/uploads/2026/04/Card_Talleres_14.05.jpg","https://talleres.donweb.com/wp-content/uploads/2026/04/Card_Talleres_14.05-150x150.jpg","","",""
"21315","Staging en WordPress: hacé cambios sin romper tu web","staging-en-wordpress-hace-cambios-sin-romper-tu-web","https://talleres.donweb.com/talleres/staging-en-wordpress-hace-cambios-sin-romper-tu-web/","2026-04-14","2026-05-22","2026-05-13","Pasado","15:00","13:00","12:00","20:00","13:00","15:00","14:00","14:00","","","En este taller vas a aprender qué es el staging en WordPress y cómo usarlo para hacer cambios, pruebas y actualizaciones sin afectar tu sitio en vivo. Vamos a ver cómo duplicar tu web, probar modificaciones con más tranquilidad y evitar errores al momento de actualizar plugins, temas o contenidos. Ideal para quienes quieren trabajar su sitio de forma más segura, ordenada y profesional.","En este taller vas a aprender qué es el staging en WordPress y cómo usarlo para hacer cambios, pruebas y actualizaciones sin afectar tu sitio en vivo. Vamos a ver cómo duplicar tu web, probar modificaciones con más tranquilidad y evitar errores al momento de actualizar plugins, temas o contenidos. Ideal para quienes quieren trabajar su sitio de forma más segura, ordenada y profesional.

Temario

• Qué es el staging y para qué sirve en WordPress
• Diferencias entre sitio en vivo y entorno de prueba
• Cuándo conviene usar staging
• Cómo duplicar tu sitio de forma segura
• Qué cambios podés probar antes de publicarlos
• Actualización de plugins, temas y WordPress sin riesgo
• Cómo revisar que todo funcione correctamente
• Pasar los cambios al sitio en vivo
• Buenas prácticas para evitar errores y trabajar con más seguridad","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-2-scaled.jpg","https://talleres.donweb.com/wp-content/uploads/2026/04/Foto-de-producto-profesional-sin-camara-2-150x150.jpg","","",""
"21305","7 formas de escribir con IA para vender más en Hot Sale","7-formas-de-escribir-para-vender-mas-en-hot-sale","https://talleres.donweb.com/talleres/7-formas-de-escribir-para-vender-mas-en-hot-sale/","2026-04-14","2026-05-14","2026-05-05","Pasado","17:30","15:30","14:30","22:30","15:30","17:30","16:30","16:30","","","En este taller vas a descubrir 7 formas simples y efectivas de escribir mensajes con ayuda de la inteligencia artificial para vender más en Hot Sale. Vas a aprender cómo comunicar promociones, descuentos y oportunidades de compra de manera clara, atractiva y pensada para captar la atención en mails, redes sociales, WhatsApp y tu tienda online.","En este taller vas a descubrir 7 formas simples y efectivas de escribir mensajes con ayuda de la inteligencia artificial para vender más en Hot Sale. Vas a aprender cómo comunicar promociones, descuentos y oportunidades de compra de manera clara, atractiva y pensada para captar la atención en mails, redes sociales, WhatsApp y tu tienda online.","https://talleres.donweb.com/wp-content/uploads/2026/04/Card-Home-Talleres_HotSALE_01-1.png","https://talleres.donweb.com/wp-content/uploads/2026/04/Card-Home-Talleres_HotSALE_01-1-150x150.png","","",""
