ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-CTM-0121,Gestión de Cumplimiento Normativo con IA,1,Solución de gestión de cumplimiento normativo con ia.,Solución de gestión de cumplimiento normativo con ia.,1,165000,Servicios > Inteligencia Artificial,"servicio,clientum"
,simple,SRV-CTM-0122,IA y ML,1,Ia y ml.,Ia y ml.,1,150000,Servicios > Inteligencia Artificial,"servicio,clientum"
,simple,SRV-CTM-0123,Ciencia de Datos,1,Consultoría en analítica.,Consultoría en analítica.,1,275000,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0124,Reportes de Ventas,1,Reportes de ventas.,Reportes de ventas.,1,160000,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0125,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,1,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,Soluciones completas para grandes empresas con necesidades analíticas avanzadas y continuas.,1,300000,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0126,Consultoría en Estrategia Web: Optimiza tu presencia online y alcanza tus objetivos,1,"Consultoría en estrategia web: impulsa tu presencia digital al siguiente nivel. análisis exhaustivo, estrategia personalizada, SEO, marketing de contenidos, análisis de datos. beneficios: mayor visibilidad, generación de.","Consultoría en estrategia web: impulsa tu presencia digital al siguiente nivel. análisis exhaustivo, estrategia personalizada, SEO, marketing de contenidos, análisis de datos. beneficios: mayor visibilidad, generación de.",1,150000,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-CTM-0127,Implementación De Medidas De Protección,1,"Servicios de consultoría y despliegue de soluciones de detección, prevención y respuesta a amenazas cibernéticas en infraestructuras críticas y operacionales.","Servicios de consultoría y despliegue de soluciones de detección, prevención y respuesta a amenazas cibernéticas en infraestructuras críticas y operacionales.",1,85000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0128,Desarrollo de soluciones de ciberseguridad,1,Servicios de creación de aplicaciones y sistemas de ciberseguridad para la defensa frente a amenazas.,Servicios de creación de aplicaciones y sistemas de ciberseguridad para la defensa frente a amenazas.,1,600000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0129,Servicios de ciberseguridad,1,Servicios de consultoría especializada en ciberseguridad para la protección de activos digitales.,Servicios de consultoría especializada en ciberseguridad para la protección de activos digitales.,1,130000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0130,Ciberseguridad avanzada,1,"Servicios de consultoría y despliegue de tecnologías de seguridad de la información, detección de amenazas y protección de activos digitales.","Servicios de consultoría y despliegue de tecnologías de seguridad de la información, detección de amenazas y protección de activos digitales.",1,535000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0131,Seguridad informática,1,Servicios de seguridad y protección de sistemas.,Servicios de seguridad y protección de sistemas.,1,80000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0132,Auditoría de Seguridad,1,Auditoría de ciberseguridad.,Auditoría de ciberseguridad.,1,475000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0133,Gestión de Identidades y Accesos,1,Gestión de identidades y accesos.,Gestión de identidades y accesos.,1,115000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0134,Verificación de Seguridad en Big Data,1,Auditoría de seguridad en big data.,Auditoría de seguridad en big data.,1,410000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0135,Instalación de Sistemas de Alarmas,1,Sistemas de videovigilancia.,Sistemas de videovigilancia.,1,85000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0136,Respuesta a incidentes básica,1,Monitoreo y respuesta a incidentes.,Monitoreo y respuesta a incidentes.,1,325000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0137,Análisis de Riesgos de Ciberseguridad,1,Análisis de riesgos y ciberseguridad.,Análisis de riesgos y ciberseguridad.,1,105000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0138,Servicios de Seguridad Ecommerce,1,Servicios de seguridad y cumplimiento para ecommerce.,Servicios de seguridad y cumplimiento para ecommerce.,1,80000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0139,Seguridad Adicional: Tu escudo digital para un hogar protegido,1,Seguridad adicional: protege tu hogar con tranquilidad.,Seguridad adicional: protege tu hogar con tranquilidad.,1,260000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0140,Respaldo y Recuperación de Datos: Protege tus archivos con nuestra solución integral,1,"Respaldo y recuperación de datos: tu salvavidas digital. protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.","Respaldo y recuperación de datos: tu salvavidas digital. protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.",1,95000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0141,Plataforma de Monitoreo y Alertas,1,Monitoreo y alertas proactivas.,Monitoreo y alertas proactivas.,1,195000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0142,Detección de Fraude con IA,1,Detección de fraude.,Detección de fraude.,1,80000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0143,SSL Básico,1,Certificado ssl para sitios web.,Certificado ssl para sitios web.,1,135000,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-CTM-0144,Migración Básica a la Nube,1,Servicios de consultoría y ejecución de proyectos de migración y adopción de soluciones cloud.,Servicios de consultoría y ejecución de proyectos de migración y adopción de soluciones cloud.,1,25000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0145,Cloud Computing,1,Servicios de consultoría y ejecución de proyectos de adopción de soluciones en la nube.,Servicios de consultoría y ejecución de proyectos de adopción de soluciones en la nube.,1,55000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0146,Servicios de Implementación de ERP en la Nube,1,"Servicios de consultoría y despliegue de soluciones de computación en la nube, almacenamiento, redes y servicios gestionados.","Servicios de consultoría y despliegue de soluciones de computación en la nube, almacenamiento, redes y servicios gestionados.",1,25000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0147,Servicios de Alojamiento y Cloud,1,Servicios de alojamiento y cloud.,Servicios de alojamiento y cloud.,1,50000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0148,Optimización de Recursos TI,1,Mejora de recursos tecnológicos.,Mejora de recursos tecnológicos.,1,255000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0149,Soluciones de nube híbrida,1,Servicios de implementación y gestión de entornos de nube híbrida.,Servicios de implementación y gestión de entornos de nube híbrida.,1,280000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0150,Plataforma ERP en la nube,1,Erp en la nube.,Erp en la nube.,1,300000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0151,Consultoría en Soluciones Cloud,1,Soluciones en la nube.,Soluciones en la nube.,1,235000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0152,Respaldo y Recuperación de Datos,1,Respaldo y recuperación de datos.,Respaldo y recuperación de datos.,1,210000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0153,Configuración de Redes,1,Configuración de redes.,Configuración de redes.,1,145000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0154,Soporte de Infraestructura en la Nube,1,Monitoreo de infraestructuras en la nube.,Monitoreo de infraestructuras en la nube.,1,165000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0155,Evaluación de Tecnologías Cloud,1,Evaluación de tecnologías en la nube.,Evaluación de tecnologías en la nube.,1,190000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0156,Cloud Storage Solution,1,Almacenamiento en la nube.,Almacenamiento en la nube.,1,125000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0157,Gestión Básica de Servicios en la Nube,1,Gestión básica de servicios en la nube.,Gestión básica de servicios en la nube.,1,105000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0158,"1 vCore, RAM: 1gb, Disco: 25 GB SSD, Ancho de Banda: 1000 GB",1,Servidor virtual 1 vcore 1 gb ram 25 gb ssd 1000 gb ancho banda.,Servidor virtual 1 vcore 1 gb ram 25 gb ssd 1000 gb ancho banda.,1,20000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0159,Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS,1,Servicios de implementación de sistemas ERP en la nube: optimizando operaciones y obteniendo ventajas competitivas.,Servicios de implementación de sistemas ERP en la nube: optimizando operaciones y obteniendo ventajas competitivas.,1,25000,Servicios > Hosting e Infraestructura,"servicio,clientum"
,simple,SRV-CTM-0160,Desarrollo de videojuegos,1,"Servicios de diseño, desarrollo y publicación de videojuegos y aplicaciones de entretenimiento innovadoras.","Servicios de diseño, desarrollo y publicación de videojuegos y aplicaciones de entretenimiento innovadoras.",1,160000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0161,Desarrollo de soluciones blockchain,1,"Servicios de creación de soluciones blockchain para áreas como finanzas, cadena de suministro y certificación.","Servicios de creación de soluciones blockchain para áreas como finanzas, cadena de suministro y certificación.",1,1165000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0162,Desarrollo de soluciones de realidad virtual,1,"Servicios de implementación de realidad aumentada para ecommerce: visualización 3D, prueba virtual, información adicional, experiencias interactivas. mejora la experiencia de compra, aumenta las conversiones y diferencia.","Servicios de implementación de realidad aumentada para ecommerce: visualización 3D, prueba virtual, información adicional, experiencias interactivas. mejora la experiencia de compra, aumenta las conversiones y diferencia.",1,255000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0163,Servicios de integración de sistemas,1,Servicios de consultoría y desarrollo de arquitecturas de integración de aplicaciones y datos.,Servicios de consultoría y desarrollo de arquitecturas de integración de aplicaciones y datos.,1,1200000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0164,Migración y modernización de aplicaciones,1,Servicios de consultoría y ejecución de proyectos de modernización y migración de infraestructura tecnológica.,Servicios de consultoría y ejecución de proyectos de modernización y migración de infraestructura tecnológica.,1,160000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0165,Servicios de desarrollo de aplicaciones con arquitecturas de microservicios,1,Desarrollo de aplicaciones web con microservicios y apis.,Desarrollo de aplicaciones web con microservicios y apis.,1,1135000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0166,Custom Web Development,1,Desarrollo de software personalizado.,Desarrollo de software personalizado.,1,1135000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0167,Servicio de Desarrollo de Integraciones B2B para Ecommerce: Automatiza tus Ventas y Distribución,1,"Servicio de desarrollo de integraciones B2B para e-commerce: conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio.","Servicio de desarrollo de integraciones B2B para e-commerce: conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio.",1,165000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0168,Desarrollo de software,1,"Servicios de diseño, desarrollo, implementación y mantenimiento de aplicaciones a la medida.","Servicios de diseño, desarrollo, implementación y mantenimiento de aplicaciones a la medida.",1,1100000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0169,Servicio de Implementación de Sistema de Recomendaciones Personalizadas,1,"Servicio de desarrollo de funcionalidad de recomendación de productos para ecommerce. mejora la experiencia de compra, aumenta las conversiones y brinda información valiosa.","Servicio de desarrollo de funcionalidad de recomendación de productos para ecommerce. mejora la experiencia de compra, aumenta las conversiones y brinda información valiosa.",1,105000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0170,Soporte Integral para Comercio Electrónico,1,Servicios de creación de soluciones de comercio electrónico B2C y B2B con funcionalidades avanzadas.,Servicios de creación de soluciones de comercio electrónico B2C y B2B con funcionalidades avanzadas.,1,1065000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0171,Desarrollo de sitio web,1,Servicios de construcción y mejora de presencia web para empresas y organizaciones.,Servicios de construcción y mejora de presencia web para empresas y organizaciones.,1,240000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0172,Personalización de Experiencia de Usuario,1,Servicio de optimización de experiencia de usuario para ecommerce.,Servicio de optimización de experiencia de usuario para ecommerce.,1,160000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0173,Rediseño de Tienda Online: Optimiza tu E-commerce para Impulsar las Ventas,1,"Servicio de creación de tienda online para impulsar tu negocio con diseño personalizado, catálogo completo, pagos seguros, optimización móvil y redes sociales.","Servicio de creación de tienda online para impulsar tu negocio con diseño personalizado, catálogo completo, pagos seguros, optimización móvil y redes sociales.",1,700000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0174,Web Design,1,Diseño web personalizado.,Diseño web personalizado.,1,155000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0175,Gestión de Contenidos Web,1,"Servicios de consultoría y construcción de soluciones de gestión de contenidos, diseño web y desarrollo de aplicaciones web.","Servicios de consultoría y construcción de soluciones de gestión de contenidos, diseño web y desarrollo de aplicaciones web.",1,965000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0176,Plataforma e-Commerce,1,Servicio de migración de plataforma ecommerce: migra tu tienda online a una plataforma más potente y escalable para crecer y escalar tu negocio sin problemas.,Servicio de migración de plataforma ecommerce: migra tu tienda online a una plataforma más potente y escalable para crecer y escalar tu negocio sin problemas.,1,155000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0177,Desarrollo de Contenido Multilingüe,1,Contenido multilingüe.,Contenido multilingüe.,1,235000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0178,Soporte para Wordpress,1,Soporte wordpress multisite.,Soporte wordpress multisite.,1,1000000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0179,Servicio de Optimización de Búsqueda Interna,1,Servicio de optimización de la búsqueda interna en ecommerce.,Servicio de optimización de la búsqueda interna en ecommerce.,1,935000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0180,Desarrollo de tienda online,1,Desarrollo de e-commerce y tiendas en línea: la clave para el éxito en el mundo digital.,Desarrollo de e-commerce y tiendas en línea: la clave para el éxito en el mundo digital.,1,150000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0181,E-Commerce,1,E-commerce con wordpress y woocommerce.,E-commerce con wordpress y woocommerce.,1,105000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0182,Diseño Web Responsive,1,Diseño web responsive.,Diseño web responsive.,1,900000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0183,Servicio de Implementación de Programas de Fidelización,1,Servicio de implementación de programas de fidelización para ecommerce.,Servicio de implementación de programas de fidelización para ecommerce.,1,145000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0184,Servicio de Optimización de Funnels de Conversión,1,Servicio de optimización de funnels de conversión para ecommerce.,Servicio de optimización de funnels de conversión para ecommerce.,1,585000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0185,Diseño de sitios web,1,Servicio de diseño y desarrollo de sitios web a la medida.,Servicio de diseño y desarrollo de sitios web a la medida.,1,835000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0186,Servicio de Estrategia de Precio y Promociones,1,"Servicio de consultoría en estrategia de ecommerce que guía a las empresas hacia el éxito en línea, brindando análisis de mercado, planificación estratégica, optimización de sitios web, marketing digital y gestión de ope.","Servicio de consultoría en estrategia de ecommerce que guía a las empresas hacia el éxito en línea, brindando análisis de mercado, planificación estratégica, optimización de sitios web, marketing digital y gestión de ope.",1,150000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0187,Diseño de página web,1,Creación de una página web profesional y funcional para representar la marca en línea.,Creación de una página web profesional y funcional para representar la marca en línea.,1,205000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0188,Servicio de Integración de Marketplace,1,Integración con marketplaces ecommerce: expande tu negocio online.,Integración con marketplaces ecommerce: expande tu negocio online.,1,495000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0189,Servicio de Membresías,1,Servicio de implementación de suscripciones para ecommerce.,Servicio de implementación de suscripciones para ecommerce.,1,155000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0190,Integración Omnicanal para Ecommerce: Conecta tu tienda virtual con todos tus canales,1,Servicios de integración omnicanal para e-commerce.,Servicios de integración omnicanal para e-commerce.,1,520000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0191,Servicios de Internacionalización Ecommerce,1,Soluciones de internacionalización para ecommerce.,Soluciones de internacionalización para ecommerce.,1,140000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0192,Integración Multicanal para Ecommerce: Amplía tu Alcance y Optimiza tus Ventas,1,Servicios de integración multicanal para ecommerce.,Servicios de integración multicanal para ecommerce.,1,540000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0193,Integración de WooCommerce,1,Integración de woocommerce en ecommerce.,Integración de woocommerce en ecommerce.,1,150000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0194,Diseño Web Personalizado,1,"Personalización avanzada: tu experiencia única. crea un perfil personalizado, recibe recomendaciones adaptadas, ajusta la interfaz y recibe notificaciones relevantes para optimizar tus experiencias, ahorrar tiempo y aume.","Personalización avanzada: tu experiencia única. crea un perfil personalizado, recibe recomendaciones adaptadas, ajusta la interfaz y recibe notificaciones relevantes para optimizar tus experiencias, ahorrar tiempo y aume.",1,665000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0195,Servicios de Gestión de Catálogo Ecommerce,1,Soluciones de gestión de catálogo para ecommerce.,Soluciones de gestión de catálogo para ecommerce.,1,100000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0196,Support for E-Commerce,1,Soporte e-commerce.,Soporte e-commerce.,1,475000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0197,Traducción de Sitio Web,1,Traducción de sitio web.,Traducción de sitio web.,1,665000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0198,Diseño UX/UI,1,Diseño de experiencias de usuario y interfaces.,Diseño de experiencias de usuario y interfaces.,1,200000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0199,Implementación Tienda Online Básico,1,Implementación de tienda online minorista: ¡creá tu presencia digital hoy!.,Implementación de tienda online minorista: ¡creá tu presencia digital hoy!.,1,380000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0200,Soluciones de e-commerce,1,"Servicios de logística y distribución para ecommerce: optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.","Servicios de logística y distribución para ecommerce: optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.",1,130000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0201,Solución de Dropshipping,1,Servicio de implementación de dropshipping para ecommerce.,Servicio de implementación de dropshipping para ecommerce.,1,600000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0202,Tienda Virtual,1,Tienda online básica: ¡tu puerta de entrada al mundo del comercio electrónico!.,Tienda online básica: ¡tu puerta de entrada al mundo del comercio electrónico!.,1,100000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0203,Servicios de Retención de Clientes Ecommerce,1,"Servicio de desarrollo de soluciones de fidelización para ecommerce. crea y ejecuta programas de fidelización personalizados para impulsar la lealtad del cliente, aumentar las ventas y mejorar la rentabilidad.","Servicio de desarrollo de soluciones de fidelización para ecommerce. crea y ejecuta programas de fidelización personalizados para impulsar la lealtad del cliente, aumentar las ventas y mejorar la rentabilidad.",1,430000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0204,Solución de Pasarela de Pago,1,Servicio de implementación de pasarela de pago para ecommerce.,Servicio de implementación de pasarela de pago para ecommerce.,1,535000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0205,Servicios de Gestión de Inventario Ecommerce,1,"Gestión integral del inventario y logística para e-commerce. optimiza tus operaciones, mejora la experiencia del cliente y logra un crecimiento sostenible.","Gestión integral del inventario y logística para e-commerce. optimiza tus operaciones, mejora la experiencia del cliente y logra un crecimiento sostenible.",1,100000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0206,Implementación de soluciones de e-commerce: Optimiza tu negocio online,1,"Sistemas de pago en línea: solución integral para negocios modernos, integrando múltiples opciones de pago, gestión de suscripciones y reportes detallados para mayor comodidad, eficiencia y seguridad.","Sistemas de pago en línea: solución integral para negocios modernos, integrando múltiples opciones de pago, gestión de suscripciones y reportes detallados para mayor comodidad, eficiencia y seguridad.",1,125000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0207,Mantenimiento de sitios web,1,Servicio de mantenimiento y soporte para sitios web.,Servicio de mantenimiento y soporte para sitios web.,1,500000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0208,Consultoría de UX,1,Optimización de la experiencia de usuario de productos digitales.,Optimización de la experiencia de usuario de productos digitales.,1,180000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0209,Diseño de Tienda Virtual: Crea una Experiencia de Compra Inolvidable,1,"Diseño de tienda virtual: creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis.","Diseño de tienda virtual: creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis.",1,315000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0210,Servicios Web,1,Soluciones de pagos para ecommerce.,Soluciones de pagos para ecommerce.,1,155000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0211,Optimización de Performance Web,1,Optimización de rendimiento web.,Optimización de rendimiento web.,1,500000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0212,Servicio de Envío y Logística,1,Servicios de entrega y logística para ecommerce.,Servicios de entrega y logística para ecommerce.,1,435000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0213,Optimización de Tienda Virtual: Mejora tu rendimiento y aumenta tus ventas,1,"Optimización del rendimiento: la clave para el éxito empresarial. analiza datos en tiempo real, identifica cuellos de botella, brinda recomendaciones personalizadas, automatiza procesos y genera informes. mejora la efici.","Optimización del rendimiento: la clave para el éxito empresarial. analiza datos en tiempo real, identifica cuellos de botella, brinda recomendaciones personalizadas, automatiza procesos y genera informes. mejora la efici.",1,245000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0214,Implementación de Módulos Adicionales: Mejora tu Sitio Web con Funcionalidades Esenciales,1,"Implementación de módulos adicionales: solución integral para optimizar operaciones, integrando funcionalidades, automatizando procesos y personalizando para necesidades específicas.","Implementación de módulos adicionales: solución integral para optimizar operaciones, integrando funcionalidades, automatizando procesos y personalizando para necesidades específicas.",1,175000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0215,¡Crea tu Tienda Online Básica y Vende en Internet Hoy!,1,Implementación de tienda online básica: ¡tu puerta de entrada al comercio electrónico!.,Implementación de tienda online básica: ¡tu puerta de entrada al comercio electrónico!.,1,270000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0216,Diseño de sitio web corporativo,1,Diseño de sitios corporativos.,Diseño de sitios corporativos.,1,150000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0217,Plan Tienda Online Basico pagado cada 1 mes,1,Plan mensual tienda online marketplace.,Plan mensual tienda online marketplace.,1,100000,Servicios > E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0218,Hasta 5 páginas: ¡Crea sitios web impresionantes con facilidad!,1,"Hasta 5 páginas plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.","Hasta 5 páginas plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.",1,265000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0219,Implementación Sitio Web Institucional,1,Implementación de sitio web institucional.,Implementación de sitio web institucional.,1,150000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0220,<strong>Ítem: La solución definitiva para tus necesidades</strong>,1,"Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.","Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.",1,300000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0221,Plan Básico Web: ¡Tu sitio web profesional al alcance de tu mano!,1,Plan básico web: tu aliado para una presencia digital sólida características: sitio web de una página dominio personalizado diseño responsivo optimización SEO soporte técnico beneficios: establece una presencia en línea.,Plan básico web: tu aliado para una presencia digital sólida características: sitio web de una página dominio personalizado diseño responsivo optimización SEO soporte técnico beneficios: establece una presencia en línea.,1,310000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0222,Plantillas prediseñadas: ¡Crea contenido impactante en minutos!,1,Plantillas predefinidas: la solución para optimizar tus proyectos.,Plantillas predefinidas: la solución para optimizar tus proyectos.,1,335000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0223,Diseño Personalizado Completo: Crea tu Propia Marca Única,1,"Diseño personalizado completo: creá tu propio mundo, a tu medida.","Diseño personalizado completo: creá tu propio mundo, a tu medida.",1,150000,Servicios > Desarrollo Web,"servicio,clientum"
,simple,SRV-CTM-0224,Implementación de ERP Oracle e-Business Suite,1,Implementación del erp oracle e-business suite.,Implementación del erp oracle e-business suite.,1,330000,Servicios > ERP,"servicio,clientum"
,simple,SRV-CTM-0225,Implementación de ERP Microsoft Dynamics 365,1,Soporte y mantenimiento de erp microsoft dynamics 365.,Soporte y mantenimiento de erp microsoft dynamics 365.,1,210000,Servicios > ERP,"servicio,clientum"
,simple,SRV-CTM-0226,Migración de ERP SAP a Odoo,1,Migración de erp sap a odoo.,Migración de erp sap a odoo.,1,1480000,Servicios > ERP,"servicio,clientum"
,simple,SRV-CTM-0227,Integración de ERP SAP con Herramientas de BI,1,Integración de erp sap con herramientas de bi.,Integración de erp sap con herramientas de bi.,1,1500000,Servicios > ERP,"servicio,clientum"
,simple,SRV-CTM-0228,Actualización De Versión CRM,1,Actualización de erp sap a última versión.,Actualización de erp sap a última versión.,1,160000,Servicios > CRM,"servicio,clientum"
,simple,SRV-CTM-0229,Desarrollo de software personalizado,1,Desarrollo de soluciones personalizadas para erp microsoft dynamics 365.,Desarrollo de soluciones personalizadas para erp microsoft dynamics 365.,1,325000,Servicios > ERP,"servicio,clientum"
